3.629251785500000160e+00
2.193435603500000219e+00
2.389190833499999833e+00
2.590185373500000221e+00
3.469791547500000295e+00
3.639065514499999932e+00
3.031497834500000099e+00
3.278771844500000032e+00
3.400559700500000115e+00
2.569046109499999453e+00
2.572176612499999404e+00
1.977554506499999531e+00
2.726371039500000037e+00
3.378239648500000136e+00
1.969304244499999523e+00
2.482163833500000027e+00
3.469053469499999487e+00
2.161180478499999502e+00
2.427411639499999829e+00
3.511905419500000125e+00
2.346946486499999818e+00
2.863972432500000220e+00
2.195669181500000011e+00
3.263429192499999854e+00
3.634469329499999901e+00
2.869667623499999820e+00
3.505030466500000053e+00
3.201020360500000272e+00
3.223487879499999931e+00
2.754639036499999971e+00
3.446267526499999789e+00
3.330566205499999821e+00
3.447257610500000347e+00
2.853754735499999917e+00
2.458017109500000075e+00
3.407018959500000221e+00
2.034932231500000022e+00
2.938345457500000091e+00
3.432077122499999966e+00
3.260302140499999890e+00
2.664259684500000169e+00
2.845696269500000319e+00
3.068155024500000216e+00
3.001935866500000216e+00
1.939045304500000011e+00
2.059636720499999907e+00
2.773203739499999987e+00
2.077227622500000148e+00
2.370573837499999392e+00
2.916555953500000076e+00
3.327417127499999960e+00
2.841348202499999864e+00
3.011263771499999908e+00
2.900439509499999957e+00
3.488860160499999807e+00
1.978455072500000078e+00
2.740035258499999848e+00
2.553865472500000067e+00
3.658810885499999888e+00
2.449129288500000001e+00
3.219105184500000050e+00
2.891397128499999969e+00
3.598062906500000047e+00
2.725029893499999467e+00
1.908753786499999938e+00
2.170524436500000043e+00
3.667390165500000077e+00
3.153143658499999891e+00
3.381735946500000090e+00
1.981137564500000003e+00
2.292985748500000032e+00
2.857798630500000048e+00
3.370462267500000220e+00
3.482201046500000174e+00
3.188101787499999951e+00
3.583713149499999417e+00
3.568160926500000052e+00
3.579448063500000110e+00
2.934886240500000021e+00
3.577668529499999472e+00
3.521518180500000206e+00
2.892856812499999819e+00
3.379746976500000333e+00
3.548381890499999969e+00
2.467273743499999394e+00
3.540359935500000166e+00
2.768394223500000084e+00
3.678645528500000150e+00
2.943328566499999965e+00
3.560178632499999996e+00
3.078999631499999889e+00
3.315472485499999955e+00
2.514673767500000157e+00
2.053671849500000146e+00
3.397123429500000125e+00
1.927875391499999536e+00
3.254700554499999843e+00
2.855225439499999851e+00
3.289567590499999916e+00
3.080570113499999874e+00
3.149139033500000018e+00
3.095625262500000030e+00
3.606596311500000152e+00
3.309686274500000192e+00
3.532479607500000007e+00
3.335945054499999785e+00
2.680776439500000219e+00
3.413721247499999834e+00
3.230590477500000279e+00
3.081152116500000204e+00
2.475544047500000122e+00
3.687523089499999962e+00
3.425417975499999379e+00
3.668337117500000133e+00
2.644321825500000056e+00
2.321161881500000135e+00
2.670165391500000318e+00
2.509617504499999541e+00
3.429835049499999400e+00
2.686018230499999770e+00
2.274859405499999987e+00
2.875813564500000030e+00
2.345672777499999917e+00
3.149382091500000147e+00
3.563936150500000011e+00
3.606921896499999836e+00
2.239281146500000208e+00
2.885017470499999792e+00
2.843746938499999821e+00
2.151624935500000113e+00
3.695640772500000004e+00
2.604716774499999499e+00
3.533703536500000020e+00
3.618628567499999171e+00
2.269472805499999968e+00
3.094148476500000022e+00
3.344097396500000041e+00
3.370727902500000095e+00
